itemId,title,conditionId,condition,price.value,price.currency,seller.username,seller.feedbackPercentage,seller.feedbackScore,itemLocation.country,marketingPrice.originalPrice.value,marketingPrice.discountPercentage,shipping_cost,days_listed,category_id,category_name,seller_item_count,club,country,year_single
v1|266796664463|566540005623,Norway national team Away 2024-25 Jersey,1000,New with tags,28.99,USD,panne-jenni,99.1,860,NZ,,,7.0,433,123490,Men,9,,,2024.0
v1|205494394044|0,Nike France soccer jersey women M white,1000,New,24.99,USD,yao_trade,99.7,35399,US,,0,0.0,55,2891,Soccer-National Teams,6,,France,
v1|286677253337|588701965621,JERSEY SANTOS FC Special Edition Blue 2025,1000,New,28.98,USD,pabl_payt,98.5,1170,NZ,,,7.0,15,2887,Soccer-International Clubs,7,,,2025.0
v1|156833397345|458248678717,2024/25 Argentina Pre-Match Jersey adidas 3 Star World Cup Champions [IW5363],1000,New,69.99,USD,raresoccerjersey,99.8,4064,US,,,9.99,107,2891,Soccer-National Teams,5,,Argentina,2024.0
v1|196143972357|495994315360,JERSEY FLAMENGO Home Retro in 1995-1996,1000,New,29.99,USD,zijl.nic,99.1,1158,NZ,,,7.0,569,2887,Soccer-International Clubs,6,,,
v1|197212005562|496711557102,JERSEY FC Köln Home Mens Retro 1982-83,1000,New,28.98,USD,reius-edwyme,98.5,193,NZ,,,7.0,88,2887,Soccer-International Clubs,5,,,
v1|257005099690|0,CHELSEA 2006/2008 HOME FOOTBALL SHIRT KIT SOCCER JERSEY TOP ADIDAS MENS M MEDIUM,3000,Used,29.99,USD,babkinretroshirts,100.0,2016,UA,,,12.0,67,2887,Soccer-International Clubs,1,,,2008.0
v1|267304349066|567088163488,JERSEY Lazio Away 1992 Soccer Mens,1000,New,28.98,USD,luk_wrig,97.6,849,NZ,,,7.0,15,2887,Soccer-International Clubs,12,,,
v1|177026400928|476801059546,"Japan Soccer Jersey Special One Piece Luffy Cartoon Anime Edition S,M,L,XL,XXL",1000,New,49.99,USD,moh_k40,100.0,821,US,,,0.0,83,2891,Soccer-National Teams,21,,,
v1|364628733427|0,Adidas Mexico Retro Away 1985 Classic Jersey New Mens Medium,1000,New,45.00,USD,vntz_rgv,98.8,278,US,,,6.49,576,2891,Soccer-National Teams,5,,Mexico,
v1|176882969008|476605333489,"Japan Soccer Jersey Concept Black Pink Dragon Edition S,M,L,XL",1000,New,49.99,USD,moh_k40,100.0,821,US,,,0.0,133,2891,Soccer-National Teams,21,,,
v1|357276918962|0,Italy 1995 Home Jersey #11 Rare Kit,3000,Used,400.00,USD,football_shirts_mania,100.0,27,AE,,,15.0,0,2891,Soccer-National Teams,1,,Italy,
v1|286084853305|588189967739,JERSEY Brazil Black Retro in 2013-14,1000,New,29.99,USD,blak.gonz,98.3,1029,NZ,,,6.8,285,2887,Soccer-International Clubs,10,,Brazil,2013.0
v1|205500927880|0,NEW Nike Canada soccer jersey women L White,1000,New,24.99,USD,yao_trade,99.7,35399,US,,0,0.0,52,2891,Soccer-National Teams,6,,,
v1|186527642919|694574530545,Nike DriFit 2024 South Korea Stadium Away Jersey #7 SON Heung-min ✅Asian Sizes,1000,New,149.99,USD,thikko-usa,98.2,3484,KR,,,19.99,377,2891,Soccer-National Teams,5,,,2024.0
v1|388011194990|655241097890,JERSEY Ulsan Hyundai FC Home 2025,1000,New,28.98,USD,wende_3829,97.0,95,NZ,,,7.0,134,2887,Soccer-International Clubs,7,,,2025.0
v1|275041189230|575327078450,NWT Adidas 2020-21 Men's Arsenal Authentic 3rd Jersey GH6654 Blue/Pink $130,1000,New,66.50,USD,edealapparel,99.5,28034,US,95.00,30,5.0,1325,2887,Soccer-International Clubs,3,Arsenal,,2020.0
v1|317060915587|615512460851,CLUB AMERICA ENTRENAMIENTO 25/26  (Talla Reducida) slim fit,1000,New with tags,19.00,USD,juane.m_0,99.4,1366,US,,,0.0,139,123490,Men,4,Club America,,2026.0
v1|277234285460|0,Rafa Marquez #4 Mexico Jersey World Cup 2010 Size XLarge,,Unspecified,69.95,USD,luisjs7,100.0,223,US,,,4.95,45,2891,Soccer-National Teams,6,,Mexico,2010.0
v1|295913908620|594108924215,12 Pack Soccer Scrimmage Training Vests Sports team Jersey Youth Adult M-XL,1500,New without tags,34.99,USD,romedas88,98.7,28583,US,,,0.0,1750,123490,Men,1,,,
v1|177059178465|0,Men M Argentina AFA Adidas Pre-Match 3 Star Training Soccer Jersey Shirt IW5363,,Unspecified,71.00,USD,bnrinternational,99.5,2221,US,,0,0.0,71,2891,Soccer-National Teams,1,,Argentina,
v1|205606211360|506333711381,2010 Mexico Retro Jersey Rafa Marquez #4 Vintage,3000,Used,59.99,USD,iedd13,93.1,178,US,,,0.0,110,2887,Soccer-International Clubs,15,,Mexico,2010.0
v1|176365182795|475880518198,"Peru - soccer jersey camiseta Retro shirt, 2000 home futbol replica",1000,New,29.99,USD,vjsuple-40,98.3,621,NZ,,,4.99,432,2885,Soccer-Other,19,,,2000.0
v1|357123984606|625919796205,JERSEY Men PUMAS HOME 2025 LS SOCCER,1000,New,30.99,USD,kendan_1,100.0,12,NZ,,,7.0,25,2887,Soccer-International Clubs,4,,,2025.0
v1|167547157381|467169407511,JERSEY Men El Salvador National Soccer Third 2025-26,1000,New,28.98,USD,miran-6927,100.0,16,NZ,,,7.0,44,2887,Soccer-International Clubs,5,,,2025.0
v1|136148427424|0,Atletico Madrid 2004/05 F.Torres #9 Spiderman Home Retro Soccer Jersey Men's XL,1000,New,82.91,USD,worldsoccerjerseys,99.4,247,US,,,,289,2887,Soccer-International Clubs,13,,,2004.0
v1|116475668991|416757639015,Wrexham Third Jersey 2024-25,1000,New with tags,34.99,USD,herbe.ander,99.4,830,NZ,,,7.0,151,123490,Men,6,,,2024.0
v1|266894762102|566632636187,JERSEY Mexico 2006 Home  soccer,1000,New,29.99,USD,panne-jenni,99.1,860,NZ,,,7.0,370,2887,Soccer-International Clubs,9,,Mexico,2006.0
v1|176864437829|0,National Team USA Away - World Cup 1994 - Football Soccer - LARGE (USA-Medium),1000,New,80.00,USD,athletic-store,98.6,633,US,,,0.0,140,2887,Soccer-International Clubs,13,,USA,
v1|196354156132|496173732215,Paraguay national team Home 2024-25 Jersey,1000,New with tags,28.99,USD,zijl.nic,99.1,1158,NZ,,,7.0,448,123490,Men,6,,,2024.0
v1|177130989117|0,Atletico Nacional Medellin 2025 Home Jersey- Atletico Nacional Camiseta Local 25,1000,New,42.00,USD,futbolerosusastore,100.0,13,US,,,,45,2887,Soccer-International Clubs,1,,,2025.0
v1|388337848234|655503233845,France 2006 World Cup Final Zidane #10 Retro Long Sleeve Football Jersey,1000,New,72.97,USD,saja8370,100.0,22,FR,,,0.0,74,2891,Soccer-National Teams,4,,France,2006.0
